"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Eucarlia mauriesi","ARTHROPODA","DIPLOPODA","SPIROBOLIDA","PACHYBOLIDAE",2706779,2012-11-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","5",NA,"1",4,10,1,9,360,23,360,NA
NA,"Sechelleptus unilineatus","ARTHROPODA","DIPLOPODA","SPIROSTREPTIDA","SPIROSTREPTIDAE",2706814,2012-11-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","20",NA,"1",4,10,1,9,360,23,360,NA
NA,"Pachnodus oxoniensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",6454126,2006-01-11,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No","No","Yes","3","3","423000","1",4,10,1,9,360,23,360,NA
NA,"Dupontia levensonia","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","EUCONULIDAE",6455139,2006-01-11,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes","2","2","1200","1",4,10,1,9,360,23,360,NA
NA,"Priodiscus spinosus","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","STREPTAXIDAE",6460213,2006-01-11,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes","2","2","64700","1",4,10,1,9,360,23,360,NA
NA,"Kaliella aldabra","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","HELICARIONIDAE",6462127,2006-01-11,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing","Yes","Yes","No","Yes","Yes",NA,"Yes","1","150",NA,"4",2,10,2,9,360,23,180,NA
"Bwa Dir Rouz","Canthium sechellense","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",8649656,2007-02-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"71","71","2000-2500","2",2,10,2,9,360,23,180,NA
"Lalyann Dile","Secamone schimperiana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",8843851,2007-02-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"50-100","50-100","600-1200","3",2,10,2,9,360,23,180,NA
NA,"Trichomanes fulgens","TRACHEOPHYTA","POLYPODIOPSIDA","HYMENOPHYLLALES","HYMENOPHYLLACEAE",9115588,2007-09-21,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,4,10,1,9,360,23,360,NA
"Double Coconut Palm","Lodoicea maldivica","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",10136618,2007-02-01,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"Yes",NA,"50-100","8282","4-6",2,10,2,9,360,23,180,NA
NA,"Biantes parvulus","ARTHROPODA","ARACHNIDA","OPILIONES","BIANTIDAE",21513969,2012-12-01,"CR","3.1","B2ab(iii)","B2ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","600",NA,"3",4,10,1,9,360,23,360,NA
NA,"Holozoster ovalis","ARTHROPODA","ARACHNIDA","OPILIONES","PODOCTIDAE",21576396,2012-12-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","20","20",NA,"1",4,10,1,9,360,23,360,NA
NA,"Ibalonius lomani","ARTHROPODA","ARACHNIDA","OPILIONES","PODOCTIDAE",21579662,2012-12-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","5",NA,"1",4,10,1,9,360,23,360,NA
NA,"Sitalcicus incertus","ARTHROPODA","ARACHNIDA","OPILIONES","PODOCTIDAE",21579782,2012-12-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","5",NA,"1",4,10,1,9,360,23,360,NA
"Seychelles blind harvestman","Benoitinus elegans","ARTHROPODA","ARACHNIDA","OPILIONES","SAMOIDAE",21579788,2012-12-01,"CR","3.1","B2ab(iii)","B2ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","500",NA,"1",4,10,1,9,360,23,360,NA
NA,"Mitraceras crassipalpum","ARTHROPODA","ARACHNIDA","OPILIONES","SAMOIDAE",21579794,2012-12-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","5",NA,"1",4,10,1,9,360,23,360,NA
"Seychelles Duskhawker","Gynacantha stylata","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE",119049670,2018-06-14,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"4","4",NA,"1",4,10,1,9,360,23,360,NA
"Petite Praslin Caecilian","Hypogeophis pti","CHORDATA","AMPHIBIA","GYMNOPHIONA","INDOTYPHLIDAE",125192301,2025-01-21,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","2.49",NA,"1",4,10,1,9,360,23,360,NA
"Seychelles Forest Scorpion","Afrolychas braueri","ARTHROPODA","ARACHNIDA","SCORPIONES","BUTHIDAE",211822304,2012-12-01,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","600",NA,"1",4,10,1,9,360,23,360,NA
"Bwa d Fer","Vateriopsis seychellarum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215143918,2022-08-24,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,"44","47","132","1",4,10,1,9,360,23,360,NA
"Manglye-d-Granbwa","Glionnetia sericea","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",258979214,2024-07-02,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"48","84","999","3",2,10,2,9,360,23,180,NA
"Montane Mahé Caecilian","Hypogeophis montanus","CHORDATA","AMPHIBIA","GYMNOPHIONA","INDOTYPHLIDAE",269838010,2025-01-21,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,23,360,NA
"Mahé Caecilian","Hypogeophis brevis","CHORDATA","AMPHIBIA","GYMNOPHIONA","INDOTYPHLIDAE",271553222,2025-01-21,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20","57.42",NA,"1",4,10,1,9,360,23,360,NA
"Thomasset's Frog","Sooglossus thomasseti","CHORDATA","AMPHIBIA","ANURA","SOOGLOSSIDAE",271554101,2025-01-22,"CR","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"44","66.14",NA,"1",4,10,1,9,360,23,360,NA
NA,"Astropanax procumbens","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",274385828,2007-02-01,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"5-10","20",NA,NA,4,10,1,9,360,23,360,NA
"Bwa Mare, Bwa Gro La Po","Grisollea thomassetii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",282330754,2025-06-03,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i); D","B1ab(iii,v)+2ab(iii,v); C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"28","65","192-202","3",2,10,2,9,360,23,180,NA
"Bwa Zasmin","Excoecaria benthamiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",282385832,2025-06-06,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"40","98","1252-1562","6",2,10,2,9,360,23,180,NA
"Bwadmontanny","Campnosperma seychellarum","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",283660148,2025-06-12,"EN","3.1","C2a(i); D","C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"60","85","168-178","6",2,10,2,9,360,23,180,NA
"Bilenbi Maron","Colea seychellarum","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",282422865,2025-06-10,"EN","3.1","C2a(i); D","C2a(i); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"80","1312","109-119","8",2,10,2,8,320,104,160,NA
"Malagasy Sacred Ibis","Threskiornis bernieri","CHORDATA","AVES","PELECANIFORMES","THRESKIORNITHIDAE",196574917,2021-02-12,"EN","3.1","A2bc+4bc","A2bc+4bc","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"564000","1733-2166",NA,2,5,6,5,300,105,60,NA
"Seychelles White-eye","Zosterops modestus","CHORDATA","AVES","PASSERIFORMES","ZOSTEROPIDAE",177958015,2020-06-24,"VU","3.1","A2ace+4ace; D1+2","A2ace+4ace; D1+2","Extant","Native",1,"Stable","No","No","No","No","No","No","Yes","88","1500","220-270, 250","4-10",1,10,4,7,280,106,70,NA
"Gardiner's Seychelles Frog","Sechellophryne gardineri","CHORDATA","AMPHIBIA","ANURA","SOOGLOSSIDAE",271553606,2025-01-22,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"24","107.33",NA,"1",2,10,2,6,240,107,120,NA
"Seychelles Island Frog","Tachycnemis seychellensis","CHORDATA","AMPHIBIA","ANURA","HYPEROLIIDAE",271554255,2025-01-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"104","1918.18",NA,"1",2,10,2,6,240,107,120,NA
NA,"Rhinotus vanmoli","ARTHROPODA","DIPLOPODA","POLYZONIIDA","SIPHONOTIDAE",2706751,2012-11-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Yes","10","300",NA,"2",2,10,2,5,200,109,100,NA
"Bois couleuvre","Psychotria silhouettae","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",129992581,2018-06-11,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"4","4","38","3",4,10,0.5,10,200,109,400,NA
"Bwa Dou","Craterispermum microdon","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",183108770,2007-02-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-2500","3",2,10,2,5,200,109,100,NA
"Brauer's Burrowing Skink","Janetaescincus braueri","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",271868003,2025-01-24,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"92","415",NA,"2",2,10,2,5,200,109,100,NA
NA,"Ischnothyreus serpentinum","ARTHROPODA","ARACHNIDA","ARANEAE","OONOPIDAE",2442891,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","10","10",NA,"2",2,10,1,9,180,113,180,NA
NA,"Lionneta silhouettei","ARTHROPODA","ARACHNIDA","ARANEAE","OONOPIDAE",2442940,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","10","10",NA,"2",2,10,1,9,180,113,180,NA
NA,"Lionneta veli","ARTHROPODA","ARACHNIDA","ARANEAE","OONOPIDAE",2442947,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","100",NA,"2",2,10,1,9,180,113,180,NA
NA,"Cenemus silhouette","ARTHROPODA","ARACHNIDA","ARANEAE","PHOLCIDAE",2443080,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","15","20",NA,"2",2,10,1,9,180,113,180,NA
NA,"Baviola luteosignata","ARTHROPODA","ARACHNIDA","ARANEAE","SALTICIDAE",2443108,2012-11-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","300",NA,"3",2,10,1,9,180,113,180,NA
NA,"Salpesia soricina","ARTHROPODA","ARACHNIDA","ARANEAE","SALTICIDAE",2443241,2012-11-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","15","20",NA,"5",2,10,1,9,180,113,180,NA
NA,"Scytodes pholcoides","ARTHROPODA","ARACHNIDA","ARANEAE","SCYTODIDAE",2443248,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","1","300",NA,"2",2,10,1,9,180,113,180,NA
NA,"Anatemnus seychellesensis","ARTHROPODA","ARACHNIDA","PSEUDOSCORPIONES","ATEMNIDAE",2458966,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Unknown",NA,"Unknown","20","20",NA,"0-10,5",2,10,1,9,180,113,180,NA
NA,"Anepsiozomus sobrinus","ARTHROPODA","ARACHNIDA","SCHIZOMIDA","HUBBARDIIDAE",2458987,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","0.8","100",NA,"2",2,10,1,9,180,113,180,NA
NA,"Apozomus gerlachi","ARTHROPODA","ARACHNIDA","SCHIZOMIDA","HUBBARDIIDAE",2475257,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"No","20","50",NA,"2",2,10,1,9,180,113,180,NA
NA,"Gonatotrichus silhouettensis","ARTHROPODA","DIPLOPODA","SIPHONOPHORIDA","SIPHONOPHORIDAE",2475467,2012-11-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","10","20",NA,"3",2,10,1,9,180,113,180,NA
NA,"Hololeptoblatta minor","ARTHROPODA","INSECTA","BLATTODEA","BLATTELLIDAE",2593960,2007-10-27,"EN","3.1","B1ab(i,ii)+2ab(i,ii)","B1ab(i,ii)+2ab(i,ii)","Extant","Native",1,"Unknown",NA,NA,"No","Yes","Yes",NA,"No","50","50",NA,"2",2,10,1,9,180,113,180,NA
NA,"Miriamrothschildia biplagiata","ARTHROPODA","INSECTA","BLATTODEA","BLATTELLIDAE",2594451,2007-10-25,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,"Yes","Yes",NA,"No","300","86",NA,"2",2,10,1,9,180,113,180,NA
NA,"Anisolabis scotti","ARTHROPODA","INSECTA","DERMAPTERA","CARCINIPHORIDAE",2601246,2007-10-27,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","5","300",NA,"2",2,10,1,9,180,113,180,NA
NA,"Mecistocephalus megalodon","ARTHROPODA","CHILOPODA","GEOPHILOMORPHA","MECISTOCEPHALIDAE",2706138,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","1","100",NA,"2",2,10,1,9,180,113,180,NA
NA,"Rhinotus densepilosus","ARTHROPODA","DIPLOPODA","POLYZONIIDA","SIPHONOTIDAE",2706744,2012-11-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","200",NA,"2",2,10,1,9,180,113,180,NA
"Seychelles giant millipede","Sechelleptus seychellarum","ARTHROPODA","DIPLOPODA","SPIROSTREPTIDA","SPIROSTREPTIDAE",2706807,2012-11-01,"EN","3.1","A2b; B1b(iii,v)c(iv)+2b(iii,v)c(iv)","A2b; B1b(iii,v)c(iv)+2b(iii,v)c(iv)","Extant","Native",1,"Decreasing","Yes","Yes","No",NA,NA,"No","No","37","600","750000","14",2,10,3,3,180,113,60,NA
NA,"Imperturbatia violescens","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","STREPTAXIDAE",3218516,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes","6","70","23500","3",2,10,1,9,180,113,180,NA
NA,"Moominia willii","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","POMATIOPSIDAE",6449734,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes",".02","5","5000","2",2,10,1,9,180,113,180,NA
NA,"Stylodonta studeriana","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ACAVIDAE",6450150,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes","12","12","12000","4",2,10,1,9,180,113,180,NA
NA,"Pachnodus ornatus","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",6452090,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,"Yes","12","15","101000","4",2,10,1,9,180,113,180,NA
NA,"Pachnodus kantilali","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",6452502,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No","No","Yes","15","15","545000","5",2,10,1,9,180,113,180,NA
NA,"Pachnodus becketti","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",6452824,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No","No","Yes","6","10","50500","4",2,10,1,9,180,113,180,NA
NA,"Pachnodus niger","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",6453496,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No",NA,"No",NA,"Yes","8","300","8000","2",2,10,1,9,180,113,180,NA
NA,"Pilula mahesiana","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",6456011,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","No","Yes","No","No","No",NA,"Yes","7","300","3200","2",2,10,1,9,180,113,180,NA
NA,"Edentulina moreleti","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","STREPTAXIDAE",6459016,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No","No","Yes","4","5","84000","2",2,10,1,9,180,113,180,NA
NA,"Imperturbatia constans","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","STREPTAXIDAE",6460021,2006-01-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","No","Yes","No","No","No",NA,NA,"20","60","527400","3",2,10,1,9,180,113,180,NA
NA,"Achyrospermum seychellarum","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",8856100,2007-09-20,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable",NA,NA,NA,NA,NA,NA,NA,"1","5","650-700","3",2,10,1,9,180,113,180,NA
NA,"Hypoxidia maheensis","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","HYPOXIDACEAE",8859866,2007-09-21,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"10","50",NA,NA,2,10,1,9,180,113,180,NA
NA,"Ibalonius karschii","ARTHROPODA","ARACHNIDA","OPILIONES","PODOCTIDAE",21579656,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","5","300",NA,"2",2,10,1,9,180,113,180,NA
"Aldabra Banded Snail","Rhachistia aldabrae","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CERASTIDAE",67485998,2017-02-03,"CR","3.1","B1ac(iv)+2ac(iv)","B1ac(iv)+2ac(iv)","Extant","Native",1,"Unknown",NA,NA,"Unknown","Unknown","Unknown",NA,"Yes","5","5",NA,"1",4,10,0.5,9,180,113,360,NA
NA,"Costularia xipholepis","TRACHEOPHYTA","LILIOPSIDA","POALES","CYPERACEAE",130617732,2018-12-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,"Yes","0.032","5.971",NA,"5",2,10,1,9,180,113,180,NA
NA,"Prida sechellensis","ARTHROPODA","ARACHNIDA","ARANEAE","OONOPIDAE",2443017,2012-12-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Unknown","Yes","Yes",NA,NA,NA,NA,"Yes","50","500",NA,"4",2,10,2,4,160,145,80,NA
NA,"Pterozonium tropiphorum","ARTHROPODA","DIPLOPODA","SIPHONOPHORIDA","SIPHONOPHORIDAE",2475474,2012-11-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","20","800",NA,"4",2,10,2,4,160,145,80,NA
NA,"Theganopteryx minuta","ARTHROPODA","INSECTA","BLATTODEA","BLATTELLIDAE",2598537,2007-10-26,"EN","3.1","B1ab(i,ii,iv)+2ab(i,ii,iv)","B1ab(i,ii,iv)+2ab(i,ii,iv)","Extant","Native",1,"Unknown",NA,NA,"Yes","Yes","Yes",NA,"No","178","900",NA,"3",2,10,2,4,160,145,80,NA
"Seychelles Predatory Bush-Cricket","Seselphisis visenda","ARTHROPODA","INSECTA","ORTHOPTERA","TETTIGONIIDAE",2599974,2007-10-27,"EN","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"183","920",NA,"4",2,10,2,4,160,145,80,NA
NA,"Cyathopoma picardense","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","CYCLOPHORIDAE",6447793,2006-01-11,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes","Yes","Yes","Yes","Yes","Yes","150","150",NA,"4",2,10,2,4,160,145,80,NA
NA,"Tropidophora gardineri","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","POMATIIDAE",6448405,2006-01-11,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes","No","Yes","Unknown",NA,"Yes","150","150",NA,"5",2,10,2,4,160,145,80,NA
"Seychelles Frog","Sooglossus sechellensis","CHORDATA","AMPHIBIA","ANURA","SOOGLOSSIDAE",15446818,2012-04-10,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"28.6","1114",NA,"4",2,10,2,4,160,145,80,NA
NA,"Ibalonius inscriptus","ARTHROPODA","ARACHNIDA","OPILIONES","PODOCTIDAE",21577993,2012-12-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Yes","50","500",NA,"3",2,10,2,4,160,145,80,NA
